SEANCE;GROUPE;CODE;VALEUR;OUVERTURE;CLOTURE;PLUS_BAS;PLUS_HAUT;QUANTITE_NEGOCIEE;NOMBRE_TRANSACTION;CAPITAUX
14/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
17/08/15;11;100010;MONOPRIX;22;13.64;13.64;13.7;765;12;10441.46
17/08/15;11;110025;SFBT;22.5;23.48;23.48;24.2;5615;51;133176.61
17/08/15;11;120040;TUNISAIR;1.13;0.86;0.86;0.88;2288;6;1968.68
17/08/15;11;160015;ATTIJARIBANK;23.9;25;25;25.22;8620;34;216090.32
17/08/15;11;180045;BIAT;78;81.05;81;81.1;3476;17;281650.23
17/08/15;11;210090;TUNISIELEASING;21.68;21.15;21.15;21.15;52;3;1099.8
17/08/15;11;220005;BT;10.55;10.44;10.43;10.44;25354;25;264459.82
17/08/15;11;260095;STB;5;6;5.91;6.15;22189;195;133353.57
17/08/15;11;310060;BNA;7.6;14.4;14.3;14.54;14251;41;204895.7
17/08/15;11;340005;AMENBANK;26.19;27.19;26.81;27.25;110;3;2990.1
17/08/15;11;360035;ATB;4.37;4.62;4.62;4.62;1500;1;6930
17/08/15;11;390010;UIB;14.75;16.11;16.11;16.12;725;7;11680.2
17/08/15;11;400005;SIMPAR;55;44.45;44.45;44.45;689;11;30626.05
17/08/15;11;420085;CIL;13.39;14.8;14.8;14.8;4926;9;72904.8
17/08/15;11;470010;ATL;2.7;2.81;2.8;2.81;17894;12;50105.2
17/08/15;11;570001;POULINAGPHOLDING;5.62;5.5;0;0;0;0;0
17/08/15;11;606001;STAR;145.25;179.5;176.2;179.5;11;2;1971.2
17/08/15;11;653001;SOTETEL;3.45;1.71;1.71;1.71;835;4;1427.85
17/08/15;11;656001;SOTUVER;5.28;4.02;4.02;4.08;3363;13;13530.31
17/08/15;11;658001;SOTUMAG;1.76;2.05;2.05;2.05;500;2;1025
17/08/15;11;659001;SIAME;2.29;2.59;2.49;2.59;1013;8;2524.87
17/08/15;11;661001;ATTIJARILEASING;26.32;26;26;26;500;5;13000
17/08/15;11;665001;ELECTROSTAR;6.89;4.85;4.85;4.99;3909;28;19002.75
17/08/15;11;666001;SOTRAPIL;8.93;7.8;7.8;7.83;5030;20;39240.7
17/08/15;11;672004;MODERNLEASING;5.28;4.75;4.75;4.75;7;1;33.25
17/08/15;11;678001;SOMOCER;2.51;2.92;2.84;2.92;13977;11;39846.18
17/08/15;11;713001;GIF-FILTER;3.38;3.3;3.12;3.26;83018;131;265372.08
17/08/15;11;714001;ASSAD;8;6.9;6.9;6.93;250;4;1725.09
17/08/15;11;718001;SITS;1.98;2.32;2.26;2.32;8060;22;18598.4
17/08/15;11;720001;ELWIFACKLEASING;16.25;19.1;0;0;0;0;0
17/08/15;11;721001;ESSOUKNA;6.29;4.85;4.85;4.85;14595;16;70785.75
17/08/15;11;725001;ADWYA;8.18;7.95;0;0;0;0;0
17/08/15;11;727001;TPR;4.3;3.94;3.92;4.03;1648;5;6465.09
17/08/15;11;729001;SOPAT;3.01;2.79;2.74;2.8;930;4;2592
17/08/15;11;730001;ARTES;8;6.6;6.6;6.6;1479;3;9761.4
17/08/15;11;731013;HANNIBALLEASE;7.72;8.2;8.2;8.2;195;5;1599
17/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.66;4.66;4.66;280;4;1304.8
17/08/15;11;738001;TUNISRE;9.95;8.24;8.15;8.25;8802;13;71916.9
17/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.86;10.83;10.9;1018;12;11059.42
17/08/15;11;744001;TELNETHOLDING;5.07;4.58;4.45;4.67;19201;51;88196.25
17/08/15;11;753001;ONETECHHOLDING;7;7.15;7.1;7.27;2785;10;19876.85
17/08/15;11;755001;CITYCARS;11.4;13;0;0;0;0;0
17/08/15;11;757001;EURO-CYCLES;16.22;26.7;26.7;27.1;280;11;7482.3
17/08/15;11;758001;BESTLEASE;2.09;1.7;0;0;0;0;0
17/08/15;11;759001;CELLCOM;8.15;8.4;8.25;8.4;3086;10;25475.85
17/08/15;11;761001;SAH;10.47;10.93;10.93;10.95;3699;24;40449.31
17/08/15;11;762001;MPBS;7.3;6.75;6.75;6.75;10;1;67.5
17/08/15;11;763001;SOTIPAPIER;5;4.61;4.61;4.65;960;8;4444
17/08/15;11;767001;DELICEHOLDING;15.15;15.48;0;0;0;0;0
17/08/15;11;769001;UADH;6.5;7.35;7.15;7.35;1700;9;12334.44
17/08/15;12;130055;BTE(ADP);24.89;21.33;0;0;0;0;0
17/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;1000;1;14500
17/08/15;12;190060;BH;10.25;14;14;14;69;2;966
17/08/15;12;230035;AIRLIQUDETSIE;235;195;195;195;20;5;3900
17/08/15;12;240050;UBCI;25.4;25.5;25.5;25.5;3;1;76.5
17/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
17/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
17/08/15;12;320075;ICF;37.99;26.27;26.27;26.27;513;6;13476.51
17/08/15;12;330090;ELBENEINDUSTRIE;4.1;3.02;0;0;0;0;0
17/08/15;12;380070;ALKIMIA;59;48.01;0;0;0;0;0
17/08/15;12;410020;TUNINVEST-SICAR;11;11.99;0;0;0;0;0
17/08/15;12;644001;MAGASINGENERAL;31.87;28.91;0;0;0;0;0
17/08/15;12;655001;ASSURANCESSALIM;26.3;21.15;0;0;0;0;0
17/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
17/08/15;12;667001;SIPHAT;8.6;6.9;6.9;6.9;200;1;1380
17/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
17/08/15;13;617001;STETUN.DUSUCRE;6.78;5.42;0;0;0;0;0
17/08/15;13;768001;ASSMULTIITTIHAD;6.2;18.82;18.82;19.4;26382;96;502316.2
17/08/15;51;150085;AMS;4.21;3.94;3.8;3.95;1890;7;7266.1
17/08/15;51;734001;SERVICOM;14.25;10.09;10.09;10.25;113;4;1141.65
17/08/15;51;740001;CARTHAGECEMENT;2.42;1.6;1.6;1.64;12854;44;20620.4
17/08/15;51;749001;HEXABYTE;9.49;7.2;7.2;7.28;213;5;1541.68
17/08/15;51;750001;AETECH;2.82;1.62;1.58;1.62;55;4;88.7
17/08/15;51;751001;LANDOR;5.42;5.4;5.4;5.4;1;1;5.4
17/08/15;51;754001;NEWBODYLINE;7.08;7.99;7.8;7.99;5811;15;45429.49
17/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
17/08/15;51;760001;SOTEMAIL;2.85;2.12;2.12;2.15;3294;24;7024.28
17/08/15;51;764001;CEREALIS;6.77;5.48;5.48;5.65;354;5;1999.42
17/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.66;0.65;0.67;16924;40;11131.27
17/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.88;0.88;0.88;70;1;61.6
17/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
18/08/15;11;100010;MONOPRIX;22;13.7;13.6;13.7;4592;17;62843.36
18/08/15;11;110025;SFBT;22.5;22.98;22.7;23.4;16306;60;376418.76
18/08/15;11;120040;TUNISAIR;1.13;0.86;0.86;0.87;3562;10;3063.82
18/08/15;11;160015;ATTIJARIBANK;23.9;25.2;24.91;25.2;4020;19;100722.94
18/08/15;11;180045;BIAT;78;81;81;81.25;433;9;35096.6
18/08/15;11;210090;TUNISIELEASING;21.68;21.15;21;21.15;295;6;6230.03
18/08/15;11;220005;BT;10.55;10.44;10.43;10.48;79978;22;838865.65
18/08/15;11;260095;STB;5;6;5.99;6.2;21164;115;128396.17
18/08/15;11;310060;BNA;7.6;14.28;14;14.47;37646;76;535189.55
18/08/15;11;340005;AMENBANK;26.19;27;26.81;27;362;6;9761.84
18/08/15;11;360035;ATB;4.37;4.62;0;0;0;0;0
18/08/15;11;390010;UIB;14.75;16.1;16.05;16.12;12830;22;206494.33
18/08/15;11;400005;SIMPAR;55;44.45;0;0;0;0;0
18/08/15;11;420085;CIL;13.39;14.8;0;0;0;0;0
18/08/15;11;470010;ATL;2.7;2.8;2.8;2.8;11615;10;32522
18/08/15;11;570001;POULINAGPHOLDING;5.62;5.5;0;0;0;0;0
18/08/15;11;606001;STAR;145.25;177;177;177;400;7;70800
18/08/15;11;653001;SOTETEL;3.45;1.76;1.7;1.76;3268;18;5568.13
18/08/15;11;656001;SOTUVER;5.28;4;4;4.02;624;8;2497.48
18/08/15;11;658001;SOTUMAG;1.76;2.07;2.05;2.07;2000;5;4102.06
18/08/15;11;659001;SIAME;2.29;2.52;2.52;2.59;301;5;759.29
18/08/15;11;661001;ATTIJARILEASING;26.32;26;0;0;0;0;0
18/08/15;11;665001;ELECTROSTAR;6.89;4.82;4.82;4.95;1060;8;5243.1
18/08/15;11;666001;SOTRAPIL;8.93;7.81;7.81;7.85;519;5;4066.17
18/08/15;11;672004;MODERNLEASING;5.28;4.7;4.7;4.7;50;5;235
18/08/15;11;678001;SOMOCER;2.51;2.9;2.85;2.94;75592;67;218695.64
18/08/15;11;713001;GIF-FILTER;3.38;3.49;3.38;3.49;282762;431;974859.58
18/08/15;11;714001;ASSAD;8;6.89;6.85;6.89;2317;3;15961.45
18/08/15;11;718001;SITS;1.98;2.37;2.31;2.38;12141;21;28408.62
18/08/15;11;720001;ELWIFACKLEASING;16.25;19.1;0;0;0;0;0
18/08/15;11;721001;ESSOUKNA;6.29;4.85;4.85;4.85;2380;11;11543
18/08/15;11;725001;ADWYA;8.18;8;7.95;8;1043;5;8328.43
18/08/15;11;727001;TPR;4.3;3.93;3.92;4;3412;18;13405.48
18/08/15;11;729001;SOPAT;3.01;2.72;2.72;2.72;504;3;1370.88
18/08/15;11;730001;ARTES;8;6.79;6.6;6.79;622;4;4105.39
18/08/15;11;731013;HANNIBALLEASE;7.72;8.44;8.2;8.44;1415;13;11896.87
18/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.67;4.66;4.79;305;3;1422.96
18/08/15;11;738001;TUNISRE;9.95;8.23;8.1;8.24;912;5;7395.76
18/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.88;10.8;10.89;345;9;3737.48
18/08/15;11;744001;TELNETHOLDING;5.07;4.45;4.45;4.54;1895;17;8437.13
18/08/15;11;753001;ONETECHHOLDING;7;7.2;7.05;7.2;2895;11;20738.5
18/08/15;11;755001;CITYCARS;11.4;13;13;13;2695;17;35035
18/08/15;11;757001;EURO-CYCLES;16.22;26.59;26.3;26.59;1890;24;49942.26
18/08/15;11;758001;BESTLEASE;2.09;1.75;1.75;1.75;50;1;87.5
18/08/15;11;759001;CELLCOM;8.15;8.4;8.4;8.49;1845;9;15534
18/08/15;11;761001;SAH;10.47;11.05;10.89;11.05;7395;27;81253.43
18/08/15;11;762001;MPBS;7.3;6.79;6.75;6.79;1698;6;11512.74
18/08/15;11;763001;SOTIPAPIER;5;4.78;4.63;4.78;4817;17;22710.8
18/08/15;11;767001;DELICEHOLDING;15.15;15.49;15.1;15.49;336;7;5112.24
18/08/15;11;769001;UADH;6.5;7.35;7.13;7.35;1511;13;10983.46
18/08/15;12;130055;BTE(ADP);24.89;21.33;0;0;0;0;0
18/08/15;12;140070;SPDIT-SICAF;9.19;14.5;0;0;0;0;0
18/08/15;12;190060;BH;10.25;14;14;14;2535;2;35490
18/08/15;12;230035;AIRLIQUDETSIE;235;195;0;0;0;0;0
18/08/15;12;240050;UBCI;25.4;25.5;25.5;25.5;34636;3;900525.5
18/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
18/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
18/08/15;12;320075;ICF;37.99;26.27;26.21;26.27;225;5;5903.31
18/08/15;12;330090;ELBENEINDUSTRIE;4.1;3.02;0;0;0;0;0
18/08/15;12;380070;ALKIMIA;59;48.01;0;0;0;0;0
18/08/15;12;410020;TUNINVEST-SICAR;11;11.99;0;0;0;0;0
18/08/15;12;644001;MAGASINGENERAL;31.87;28.8;28.8;28.8;800;2;23040
18/08/15;12;655001;ASSURANCESSALIM;26.3;20.52;20.52;20.52;3;1;61.56
18/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
18/08/15;12;667001;SIPHAT;8.6;6.89;6.89;6.89;200;2;1378
18/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
18/08/15;13;617001;STETUN.DUSUCRE;6.78;5.6;5.6;5.6;5;1;28
18/08/15;13;768001;ASSMULTIITTIHAD;6.2;18.8;18.26;18.8;20345;84;376254.4
18/08/15;51;150085;AMS;4.21;3.9;3.83;3.9;545;5;2089.1
18/08/15;51;734001;SERVICOM;14.25;10.35;9.93;10.39;285;11;2878.64
18/08/15;51;740001;CARTHAGECEMENT;2.42;1.58;1.55;1.63;27500;52;43026.82
18/08/15;51;749001;HEXABYTE;9.49;7.1;7.07;7.28;1186;20;8418.88
18/08/15;51;750001;AETECH;2.82;1.63;1.63;1.63;10;1;16.3
18/08/15;51;751001;LANDOR;5.42;5.16;5.16;5.4;119;7;615.92
18/08/15;51;754001;NEWBODYLINE;7.08;8;7.8;8;2928;19;23174.53
18/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
18/08/15;51;760001;SOTEMAIL;2.85;2.2;2.2;2.2;109;2;239.8
18/08/15;51;764001;CEREALIS;6.77;5.65;5.65;5.65;1000;3;5650
18/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.65;0.65;0.66;19684;19;12829.6
18/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.88;0;0;0;0;0
18/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
19/08/15;11;100010;MONOPRIX;22;13.55;13.55;13.69;2007;5;27294.99
19/08/15;11;110025;SFBT;22.5;23.15;22.98;23.45;14279;53;329173.26
19/08/15;11;120040;TUNISAIR;1.13;0.87;0.87;0.88;13611;26;11925.38
19/08/15;11;160015;ATTIJARIBANK;23.9;25;25;25.03;1840;14;46051.96
19/08/15;11;180045;BIAT;78;81;81;81.01;481;9;38965.51
19/08/15;11;210090;TUNISIELEASING;21.68;21.15;21.15;21.15;40;2;846
19/08/15;11;220005;BT;10.55;10.5;10.48;10.58;2593;13;27216.31
19/08/15;11;260095;STB;5;6;6;6.17;16827;28;100966.27
19/08/15;11;310060;BNA;7.6;14.2;13.87;14.23;24532;90;342895
19/08/15;11;340005;AMENBANK;26.19;27;27;27;441;4;11907
19/08/15;11;360035;ATB;4.37;4.6;4.6;4.6;40;1;184
19/08/15;11;390010;UIB;14.75;16.06;16.05;16.1;22325;13;358577.38
19/08/15;11;400005;SIMPAR;55;44.45;43.61;44.45;1000;14;44413.04
19/08/15;11;420085;CIL;13.39;14.8;0;0;0;0;0
19/08/15;11;470010;ATL;2.7;2.8;2.8;2.8;8301;10;23242.8
19/08/15;11;570001;POULINAGPHOLDING;5.62;5.34;5.34;5.34;425900;9;2193747.33
19/08/15;11;606001;STAR;145.25;177;177;179.7;771;13;136502.07
19/08/15;11;653001;SOTETEL;3.45;1.71;1.71;1.75;201;2;343.75
19/08/15;11;656001;SOTUVER;5.28;4;3.99;4.01;6677;25;26683.39
19/08/15;11;658001;SOTUMAG;1.76;2.07;2.06;2.07;600;3;1236.44
19/08/15;11;659001;SIAME;2.29;2.48;2.48;2.59;2681;24;6712.01
19/08/15;11;661001;ATTIJARILEASING;26.32;24.83;0;0;0;0;0
19/08/15;11;665001;ELECTROSTAR;6.89;4.8;4.8;4.94;4926;42;23767.53
19/08/15;11;666001;SOTRAPIL;8.93;7.82;7.82;7.82;81;3;633.42
19/08/15;11;672004;MODERNLEASING;5.28;4.7;0;0;0;0;0
19/08/15;11;678001;SOMOCER;2.51;2.9;2.82;2.9;9577;16;27275.8
19/08/15;11;713001;GIF-FILTER;3.38;3.48;3.48;3.58;38256;121;134447.19
19/08/15;11;714001;ASSAD;8;6.8;6.7;6.9;5130;43;34451.5
19/08/15;11;718001;SITS;1.98;2.37;2.36;2.43;9677;20;22921.69
19/08/15;11;720001;ELWIFACKLEASING;16.25;18.53;18.53;18.53;90;1;1667.7
19/08/15;11;721001;ESSOUKNA;6.29;4.85;4.85;4.85;596;5;2890.6
19/08/15;11;725001;ADWYA;8.18;7.95;7.95;8;705;5;5609.75
19/08/15;11;727001;TPR;4.3;3.99;3.92;3.99;9344;14;36665.58
19/08/15;11;729001;SOPAT;3.01;2.78;2.78;2.79;510;4;1417.9
19/08/15;11;730001;ARTES;8;6.79;0;0;0;0;0
19/08/15;11;731013;HANNIBALLEASE;7.72;8.44;0;0;0;0;0
19/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.67;0;0;0;0;0
19/08/15;11;738001;TUNISRE;9.95;8.1;8.1;8.23;883;6;7155.65
19/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.88;10.8;10.88;593;13;6442.26
19/08/15;11;744001;TELNETHOLDING;5.07;4.58;4.4;4.58;25409;73;116022.28
19/08/15;11;753001;ONETECHHOLDING;7;7.2;7.15;7.2;2200;4;15800
19/08/15;11;755001;CITYCARS;11.4;13;12.98;13.1;20818;30;270499
19/08/15;11;757001;EURO-CYCLES;16.22;26.59;26.45;26.59;1849;12;48985.82
19/08/15;11;758001;BESTLEASE;2.09;1.75;1.75;1.75;850;4;1487.5
19/08/15;11;759001;CELLCOM;8.15;8.4;8.3;8.4;3266;4;27431.8
19/08/15;11;761001;SAH;10.47;10.95;10.95;11.09;2181;17;23887.98
19/08/15;11;762001;MPBS;7.3;6.79;6.66;6.8;7451;28;50464.29
19/08/15;11;763001;SOTIPAPIER;5;4.78;4.75;4.78;4000;8;19119.73
19/08/15;11;767001;DELICEHOLDING;15.15;15.3;15.3;15.49;160;2;2459.4
19/08/15;11;769001;UADH;6.5;7.35;7.14;7.35;890;14;6377.1
19/08/15;12;130055;BTE(ADP);24.89;20.5;20.5;20.5;200;5;4100
19/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;2462;2;35699
19/08/15;12;190060;BH;10.25;14;14;14;6106;6;85484
19/08/15;12;230035;AIRLIQUDETSIE;235;193;193;195;24;5;4650
19/08/15;12;240050;UBCI;25.4;26;25.51;26;9645;3;249888
19/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
19/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
19/08/15;12;320075;ICF;37.99;26.27;26.27;26.27;40;3;1050.8
19/08/15;12;330090;ELBENEINDUSTRIE;4.1;2.9;2.9;2.9;77;1;223.3
19/08/15;12;380070;ALKIMIA;59;48.01;0;0;0;0;0
19/08/15;12;410020;TUNINVEST-SICAR;11;11.99;0;0;0;0;0
19/08/15;12;644001;MAGASINGENERAL;31.87;28.8;0;0;0;0;0
19/08/15;12;655001;ASSURANCESSALIM;26.3;20.52;20.52;20.52;100;2;2052
19/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
19/08/15;12;667001;SIPHAT;8.6;6.89;6.89;6.89;20;2;137.8
19/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
19/08/15;13;617001;STETUN.DUSUCRE;6.78;5.75;5.6;5.75;498;5;2809.8
19/08/15;13;768001;ASSMULTIITTIHAD;6.2;18.96;18.41;18.41;5700;48;104937
19/08/15;51;150085;AMS;4.21;3.8;3.79;3.8;4539;14;17245.2
19/08/15;51;734001;SERVICOM;14.25;10.3;10.04;10.37;232;6;2329.87
19/08/15;51;740001;CARTHAGECEMENT;2.42;1.55;1.54;1.58;44466;96;69147.86
19/08/15;51;749001;HEXABYTE;9.49;7.08;7.08;7.25;116;3;824
19/08/15;51;750001;AETECH;2.82;1.63;1.63;1.63;10;1;16.3
19/08/15;51;751001;LANDOR;5.42;5.3;5.01;5.31;10138;34;53007.61
19/08/15;51;754001;NEWBODYLINE;7.08;7.98;7.76;7.98;1520;14;11909.6
19/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
19/08/15;51;760001;SOTEMAIL;2.85;2.32;2.26;2.32;475;3;1074.1
19/08/15;51;764001;CEREALIS;6.77;5.65;5.65;5.65;200;1;1130
19/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.65;0.65;0.66;73099;37;47514.95
19/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.88;0;0;0;0;0
19/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
20/08/15;11;100010;MONOPRIX;22;13.6;13.6;13.7;2091;9;28437.7
20/08/15;11;110025;SFBT;22.5;24.01;23.5;24.18;22412;85;535610.25
20/08/15;11;120040;TUNISAIR;1.13;0.86;0.85;0.87;1402;6;1204.78
20/08/15;11;160015;ATTIJARIBANK;23.9;25;24.9;25;1134;13;28282.15
20/08/15;11;180045;BIAT;78;81.39;80.9;81.39;40;4;3245.02
20/08/15;11;210090;TUNISIELEASING;21.68;21.15;0;0;0;0;0
20/08/15;11;220005;BT;10.55;10.5;10.5;10.5;4772;17;50106
20/08/15;11;260095;STB;5;5.9;5.9;6;1793;13;10602.3
20/08/15;11;310060;BNA;7.6;14.25;14.19;14.26;15272;87;217206.05
20/08/15;11;340005;AMENBANK;26.19;26.89;26.7;26.9;705;8;18904
20/08/15;11;360035;ATB;4.37;4.6;4.6;4.6;2460;3;11316
20/08/15;11;390010;UIB;14.75;16;16;16.2;4526;30;72616.5
20/08/15;11;400005;SIMPAR;55;45.5;45.5;45.5;66;3;3003
20/08/15;11;420085;CIL;13.39;14.8;0;0;0;0;0
20/08/15;11;470010;ATL;2.7;2.8;2.8;2.8;7358;25;20602.4
20/08/15;11;570001;POULINAGPHOLDING;5.62;5.25;5.25;5.34;399;4;2097.56
20/08/15;11;606001;STAR;145.25;176.2;176.2;177;91;7;16059.2
20/08/15;11;653001;SOTETEL;3.45;1.73;1.68;1.73;384;5;649.07
20/08/15;11;656001;SOTUVER;5.28;3.99;3.99;4.01;8319;30;33295.2
20/08/15;11;658001;SOTUMAG;1.76;2.06;2.06;2.06;250;1;515
20/08/15;11;659001;SIAME;2.29;2.48;2.48;2.48;1913;21;4744.24
20/08/15;11;661001;ATTIJARILEASING;26.32;25.97;25.22;25.97;127;5;3221.69
20/08/15;11;665001;ELECTROSTAR;6.89;4.81;4.81;4.95;1492;18;7272.12
20/08/15;11;666001;SOTRAPIL;8.93;7.82;7.82;7.82;10;2;78.2
20/08/15;11;672004;MODERNLEASING;5.28;4.7;0;0;0;0;0
20/08/15;11;678001;SOMOCER;2.51;2.82;2.82;2.89;43926;81;123964.55
20/08/15;11;713001;GIF-FILTER;3.38;3.36;3.36;3.45;63597;166;215872.97
20/08/15;11;714001;ASSAD;8;6.75;6.7;6.75;2594;28;17411.65
20/08/15;11;718001;SITS;1.98;2.34;2.3;2.36;11130;18;25787.2
20/08/15;11;720001;ELWIFACKLEASING;16.25;17.98;17.98;17.98;50;1;899
20/08/15;11;721001;ESSOUKNA;6.29;4.95;4.85;4.95;1224;7;5967.9
20/08/15;11;725001;ADWYA;8.18;8;7.9;8;1900;6;15036
20/08/15;11;727001;TPR;4.3;3.96;3.88;4;264369;40;1026227.05
20/08/15;11;729001;SOPAT;3.01;2.71;2.71;2.77;10975;9;29742.55
20/08/15;11;730001;ARTES;8;6.6;6.6;6.76;1159;12;7715.42
20/08/15;11;731013;HANNIBALLEASE;7.72;8.44;0;0;0;0;0
20/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.55;4.55;4.66;55;2;255.75
20/08/15;11;738001;TUNISRE;9.95;8.22;8.1;8.23;6369;6;51589.4
20/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.88;10.85;10.88;465;5;5057.1
20/08/15;11;744001;TELNETHOLDING;5.07;4.59;4.51;4.59;6964;27;31734.4
20/08/15;11;753001;ONETECHHOLDING;7;7.1;7;7.1;256;4;1797
20/08/15;11;755001;CITYCARS;11.4;13.11;12.9;13.11;4650;19;60240.07
20/08/15;11;757001;EURO-CYCLES;16.22;27.19;26.05;27.19;13138;60;356476.29
20/08/15;11;758001;BESTLEASE;2.09;1.75;0;0;0;0;0
20/08/15;11;759001;CELLCOM;8.15;8.39;8.39;8.39;1074;8;9010.86
20/08/15;11;761001;SAH;10.47;11;10.95;11.1;6737;29;74286.48
20/08/15;11;762001;MPBS;7.3;6.61;6.61;6.8;649;5;4356.06
20/08/15;11;763001;SOTIPAPIER;5;4.78;4.67;4.8;5946;22;28416.28
20/08/15;11;767001;DELICEHOLDING;15.15;14.95;14.95;15;85186;21;1273533.45
20/08/15;11;769001;UADH;6.5;7.35;7.14;7.35;1450;14;10552.2
20/08/15;12;130055;BTE(ADP);24.89;20.05;20.05;20.06;780;5;15644
20/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;1100;3;15950
20/08/15;12;190060;BH;10.25;13.8;13.8;13.8;120;2;1656
20/08/15;12;230035;AIRLIQUDETSIE;235;193;0;0;0;0;0
20/08/15;12;240050;UBCI;25.4;26;0;0;0;0;0
20/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
20/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
20/08/15;12;320075;ICF;37.99;26.27;26.27;26.27;10;1;262.7
20/08/15;12;330090;ELBENEINDUSTRIE;4.1;2.9;0;0;0;0;0
20/08/15;12;380070;ALKIMIA;59;48.01;0;0;0;0;0
20/08/15;12;410020;TUNINVEST-SICAR;11;11.64;0;0;0;0;0
20/08/15;12;644001;MAGASINGENERAL;31.87;28;28;28;35;1;980
20/08/15;12;655001;ASSURANCESSALIM;26.3;20.52;0;0;0;0;0
20/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
20/08/15;12;667001;SIPHAT;8.6;6.89;0;0;0;0;0
20/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
20/08/15;13;617001;STETUN.DUSUCRE;6.78;5.74;5.74;5.74;50;1;287
20/08/15;13;768001;ASSMULTIITTIHAD;6.2;18.9;18.9;18.9;15471;110;292401.9
20/08/15;51;150085;AMS;4.21;3.9;3.72;3.91;2478;24;9433.28
20/08/15;51;734001;SERVICOM;14.25;10.3;10.3;10.3;155;2;1596.5
20/08/15;51;740001;CARTHAGECEMENT;2.42;1.54;1.54;1.57;15160;54;23421.53
20/08/15;51;749001;HEXABYTE;9.49;7.27;7.27;7.27;245;4;1781.15
20/08/15;51;750001;AETECH;2.82;1.59;1.59;1.63;30;2;48.1
20/08/15;51;751001;LANDOR;5.42;5.4;5.25;5.43;1541;11;8252.78
20/08/15;51;754001;NEWBODYLINE;7.08;7.95;7.95;7.98;1714;14;13634.72
20/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
20/08/15;51;760001;SOTEMAIL;2.85;2.38;2.38;2.38;125;3;297.5
20/08/15;51;764001;CEREALIS;6.77;5.51;5.5;5.65;1004;4;5554.76
20/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.66;0.65;0.66;18022;18;11722.42
20/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.86;0.86;0.86;1120;5;963.2
20/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
21/08/15;11;100010;MONOPRIX;22;13.7;13.7;13.8;1585;8;21718
21/08/15;11;110025;SFBT;22.5;24.7;24.37;24.94;16962;96;418467.67
21/08/15;11;120040;TUNISAIR;1.13;0.85;0.85;0.86;11665;27;9915.75
21/08/15;11;160015;ATTIJARIBANK;23.9;24.91;24.91;25;662;11;16491.32
21/08/15;11;180045;BIAT;78;81;81;81;101;3;8181
21/08/15;11;210090;TUNISIELEASING;21.68;21.15;0;0;0;0;0
21/08/15;11;220005;BT;10.55;10.48;10.48;10.5;2946;13;30892.9
21/08/15;11;260095;STB;5;5.8;5.8;5.9;40998;94;238052.22
